,fr_yn,bldng_us,bldng_archtctr,bldng_cnt,bldng_ar,ttl_ar,lnd_ar,ttl_grnd_flr,ttl_dwn_flr,bldng_us_clssfctn,tmprtr,wnd_spd,wnd_drctn,hmdt,jmk,rgnl_ar_nm,lnd_us_sttn_nm,fr_sttn_dstnc,bldng_ar_prc,fr_wthr_fclt_dstnc,fr_mn_cnt,mlt_us_yn,cctv_dstnc,fr_wthr_fclt_in_100m,cctv_in_100m,tbc_rtl_str_dstnc,sft_emrgnc_bll_dstnc,ahsm_dstnc,no_tbc_zn_dstnc,bldng_cnt_in_50m,dt_of_fr_hr,dt_of_fr_mth,화재시점나이,한채당가용면적,면적대비예상채수,예상채수초과,한채당평균지상층수,한채당평균지하층수,예상평균층당면적,season,계절평균온도차,반대풍향여부,측면도로크기,차량통행가능여부
92,0,3,5,3,131.85,131.85,547.0,1.0,0.0,6,3.0,3.7,290.0,31.0,2,1,5,8274,496246.0,153,210.0,0,663,0,0,2958,2949,17372,771,0,17,12,15.0,182.33333333333334,4.148653773227152,0,0.3333333333333333,0.0,131.85,1,0.3288332676389438,1,2,1
93,0,3,2,5,116.92,116.92,1832.0,2.0,0.0,6,14.7,1.0,110.0,96.0,2,1,5,6742,2177948.0,152,210.0,0,201,0,0,587,581,19335,192,1,7,10,67.0,366.4,15.668833390352377,0,0.4,0.0,58.46,0,-0.7163132694938454,0,3,0
94,1,3,2,1,89.3,89.3,390.0,1.0,0.0,6,23.5,1.5,20.0,80.0,2,1,5,11481,854423.0,240,210.0,0,116,0,0,1401,608,14208,327,0,10,10,24.0,390.0,4.367301231802911,0,1.0,0.0,89.3,0,8.083686730506155,1,2,0
95,0,3,5,3,99.24,99.24,568.0,1.0,0.0,6,12.0,0.3,0.0,72.0,2,1,5,9852,598954.0,469,210.0,0,641,0,0,3406,1400,15052,152,1,3,5,15.0,189.33333333333334,5.723498589278517,0,0.3333333333333333,0.0,99.24,2,-1.8932630032716826,1,4,0
96,0,3,2,5,124.65,120.15,553.0,1.0,0.0,6,3.7,2.1,360.0,27.0,2,1,5,6676,1156887.0,108,210.0,0,205,0,0,1708,1976,16444,152,0,10,3,15.0,110.6,4.436421981548335,1,0.2,0.0,120.15,2,-10.193263003271682,1,2,0
97,0,3,1,1,66.0,33.0,331.0,1.0,0.0,6,20.2,2.5,180.0,21.0,2,1,5,10120,1324042.0,713,210.0,0,313,0,0,360,2450,41654,240,0,15,4,90.0,331.0,5.015151515151516,0,1.0,0.0,33.0,2,6.306736996728317,0,2,1
98,1,3,5,3,194.33,194.33,2022.0,3.0,0.0,6,0.0,0.0,0.0,0.0,2,12,5,8331,537341.0,1462,210.0,0,1379,0,0,1465,26,37832,1711,0,0,1,4.0,674.0,10.404981217516594,0,1.0,0.0,64.77666666666667,1,-2.671166732361056,1,2,0
99,0,1,3,11,13.82,13.82,1123.0,1.0,0.0,2,15.4,4.6,230.0,47.0,9,11,18,5737,946667.0,557,210.0,0,672,0,0,784,2647,31330,435,0,18,4,84.0,102.0909090909091,81.25904486251808,0,0.09090909090909091,0.0,13.82,2,1.5067369967283177,0,2,1
100,0,3,2,2,174.61,174.61,548.0,1.0,0.0,6,13.8,1.7,180.0,41.0,2,1,5,3880,473627.0,91,161.0,0,438,0,0,872,3149,12541,112,0,15,3,21.0,274.0,3.138422770746234,0,0.5,0.0,174.61,2,-0.09326300327168191,0,2,1
101,0,3,2,1,116.35,116.35,387.0,1.0,0.0,6,25.5,2.9,140.0,68.0,9,12,5,4213,425440.0,238,161.0,0,1082,0,0,1886,4132,12917,99,0,16,6,24.0,387.0,3.3261710356682426,0,1.0,0.0,116.35,3,0.7625600334098941,0,2,1
102,0,3,3,2,65.45,65.45,307.0,1.0,0.0,6,19.8,1.5,200.0,35.0,2,13,5,8087,738498.0,82,210.0,0,97,0,0,339,156,34604,74,1,13,4,54.0,153.5,4.690603514132926,0,0.5,0.0,65.45,2,5.906736996728318,0,2,0
103,0,3,3,6,57.26,57.26,410.0,1.0,0.0,6,2.4,0.7,270.0,64.0,2,19,5,6166,3422983.0,108,210.0,0,123,0,0,373,2624,32403,52,0,2,3,49.0,68.33333333333333,7.1603213412504365,0,0.16666666666666666,0.0,57.26,2,-11.493263003271682,1,3,1
104,0,3,6,2,108.1,104.3,558.0,1.0,0.0,6,9.2,0.3,0.0,51.0,2,1,5,9020,1064238.0,132,210.0,0,52,0,1,175,1619,36197,91,0,5,4,17.0,279.0,5.161887141535615,0,0.5,0.0,104.3,2,-4.693263003271683,1,2,0
105,1,3,3,1,43.31,43.31,114.8,1.0,0.0,6,24.0,4.1,110.0,41.0,2,1,5,7123,570307.0,35,210.0,0,80,1,1,1699,374,36319,18,3,16,6,65.0,114.8,2.6506580466404985,0,1.0,0.0,43.31,3,-0.7374399665901059,0,2,0
106,0,3,3,2,67.24,67.24,110.0,1.0,0.0,6,28.4,3.1,110.0,97.0,2,1,5,4625,269185.0,540,210.0,0,307,0,0,4029,1538,30264,234,14,22,8,38.0,55.0,1.6359309934562762,1,0.5,0.0,67.24,3,3.6625600334098927,0,3,1
107,0,3,6,3,100.26,194.26,326.0,2.0,0.0,6,20.6,0.2,0.0,88.0,2,1,5,8086,633172.0,59,210.0,0,838,2,0,6633,1107,31956,45,0,20,6,16.0,108.66666666666667,3.2515459804508278,0,0.6666666666666666,0.0,97.13,3,-4.1374399665901045,1,3,1
108,0,3,6,1,141.18,561.66,717.0,4.0,0.0,6,6.1,1.2,90.0,89.0,2,11,5,5229,790514.0,544,161.0,0,249,0,0,489,9436,7676,232,0,7,2,5.0,717.0,5.078623034424139,0,4.0,0.0,140.415,1,3.4288332676389435,0,2,1
109,0,3,1,2,49.5,49.5,165.0,1.0,0.0,6,27.1,2.9,90.0,54.0,2,1,5,11210,505691.0,108,210.0,0,89,0,0,525,2775,13809,77,5,14,9,53.0,82.5,3.3333333333333335,0,0.5,0.0,49.5,0,11.683686730506157,0,2,0
110,0,3,1,2,46.27,46.27,986.0,2.0,0.0,6,15.5,4.9,110.0,100.0,2,1,5,5709,793429.0,588,210.0,0,1313,0,0,3164,1168,31204,717,0,17,5,79.0,493.0,21.309703911821913,0,1.0,0.0,23.135,2,1.6067369967283174,0,2,0
111,0,3,3,2,75.21,75.21,145.0,1.0,0.0,6,19.4,3.4,200.0,54.0,2,1,5,3697,316447.0,123,210.0,0,174,0,0,4976,2257,29343,204,0,3,5,32.0,72.5,1.9279351150113018,1,0.5,0.0,75.21,2,5.506736996728316,0,2,1
112,0,3,1,2,47.24,47.24,192.0,1.0,0.0,6,1.7,3.9,340.0,16.0,2,1,5,2860,366667.0,100,210.0,0,789,0,0,5838,2093,28501,109,0,14,1,69.0,96.0,4.064352243861134,0,0.5,0.0,47.24,1,-0.9711667323610562,1,2,1
113,0,3,2,3,73.89,73.89,184.0,1.0,0.0,6,12.5,0.1,0.0,85.0,2,1,5,7271,262539.0,423,210.0,0,2011,0,0,5468,1836,31489,516,0,1,11,17.0,61.333333333333336,2.490188117471918,1,0.3333333333333333,0.0,73.89,0,-2.9163132694938447,1,2,0
114,0,3,1,2,48.96,48.96,433.0,1.0,0.0,6,19.8,1.3,90.0,67.0,2,1,5,13674,1780220.0,78,210.0,0,425,1,0,5644,2764,9130,293,0,23,9,68.0,216.5,8.843954248366012,0,0.5,0.0,48.96,0,4.383686730506156,0,3,1
115,0,3,3,3,50.0,50.0,129.0,1.0,0.0,6,15.3,0.2,0.0,73.0,2,1,5,6385,224398.0,356,210.0,0,476,0,0,5041,2768,35761,2430,7,19,10,38.0,43.0,2.58,1,0.3333333333333333,0.0,50.0,0,-0.11631326949384402,1,2,1
116,0,3,1,4,122.0,122.0,167.0,1.0,0.0,6,27.7,4.1,200.0,66.0,2,1,5,6767,398214.0,118,210.0,0,701,0,0,1206,980,40024,20,0,17,7,59.0,41.75,1.3688524590163935,1,0.25,0.0,122.0,3,2.9625600334098934,0,2,1
117,0,3,2,1,135.74,322.85,273.0,2.0,1.0,6,2.1,3.8,50.0,33.0,2,14,19,1634,836302.0,4839,176.0,0,89,0,0,440,6632,463,240,7,13,2,22.0,273.0,2.0111978782967435,0,2.0,1.0,107.61666666666667,1,-0.5711667323610561,1,3,0
118,0,3,2,1,108.04,196.3,196.66,2.0,0.0,6,5.6,2.8,360.0,69.0,2,15,5,1339,578597.0,76,194.0,0,80,1,1,441,37440,464,39,0,19,3,23.0,196.66,1.8202517586079228,0,2.0,0.0,98.15,2,-8.293263003271683,1,2,1
119,1,9,5,5,249.92,318.68,1842.0,3.0,0.0,5,30.0,3.4,200.0,78.0,2,1,23,2061,725881.0,574,210.0,0,1340,0,0,6064,1702,27707,14,9,18,7,22.0,368.4,7.370358514724712,0,0.6,0.0,106.22666666666667,3,5.262560033409894,0,3,1
120,0,3,6,2,152.05,260.57,331.0,2.0,0.0,6,24.1,0.2,0.0,93.0,2,11,5,2386,756035.0,334,194.0,0,349,0,0,561,40260,452,254,0,1,7,9.0,165.5,2.1769154883262085,0,1.0,0.0,130.285,3,-0.6374399665901045,1,2,1
121,0,3,5,3,112.48,112.48,727.0,1.0,0.0,6,16.0,1.3,50.0,27.0,2,1,5,14357,454696.0,287,85.0,0,1300,0,0,8367,28452,3149,3647,0,16,3,21.0,242.33333333333334,6.463371266002845,0,0.3333333333333333,0.0,112.48,2,2.1067369967283174,1,2,1
122,0,3,2,2,136.07,136.07,340.0,1.0,0.0,6,22.0,2.1,140.0,100.0,2,1,5,2106,588668.0,95,161.0,0,959,0,0,1895,2099,14391,72,0,6,7,22.0,170.0,2.498713897258764,0,0.5,0.0,136.07,3,-2.737439966590106,0,2,1
123,1,3,3,2,115.59,115.59,284.0,1.0,0.0,6,24.0,0.9,180.0,100.0,2,12,5,4102,261268.0,159,161.0,0,1039,0,0,2012,4047,13087,148,0,5,7,22.0,142.0,2.4569599446318886,0,0.5,0.0,115.59,3,-0.7374399665901059,0,2,1
124,0,3,1,1,86.33,132.33,363.0,2.0,0.0,6,11.1,1.9,320.0,40.0,2,1,5,3067,1586942.0,1163,210.0,0,310,0,0,1609,1138,28404,384,2,10,12,7.0,363.0,4.204795551951813,0,2.0,0.0,66.165,1,8.428833267638943,1,2,0
125,0,3,3,4,86.95,86.95,317.0,1.0,0.0,6,0.7,0.8,20.0,79.0,2,13,5,2678,1490154.0,152,210.0,0,177,0,0,851,1481,26286,38,1,6,2,35.0,79.25,3.6457734330074754,1,0.25,0.0,86.95,1,-1.9711667323610562,1,2,1
126,0,3,2,2,134.93,134.93,433.0,1.0,0.0,6,24.1,0.6,110.0,87.0,2,1,5,2247,941229.0,892,210.0,0,393,0,0,1722,803,27575,128,0,4,8,23.0,216.5,3.209071370340176,0,0.5,0.0,134.93,3,-0.6374399665901045,0,2,1
127,0,3,3,10,118.85,118.85,1784.0,2.0,0.0,6,21.7,1.6,180.0,54.0,2,15,5,2461,2372372.0,542,210.0,0,97,0,0,602,931,25129,31,2,12,10,49.0,178.4,15.01051745898191,0,0.2,0.0,59.425,0,6.283686730506155,0,2,0
128,0,3,3,7,178.53,178.53,611.0,1.0,0.0,6,7.9,0.3,0.0,98.0,2,13,5,1674,563570.0,216,210.0,0,689,0,0,999,675,24401,534,2,1,11,33.0,87.28571428571429,3.4223939954069342,1,0.14285714285714285,0.0,178.53,0,-7.516313269493844,1,2,1
129,0,3,1,2,77.8,97.3,502.0,1.0,0.0,6,21.4,1.3,90.0,82.0,2,1,5,2837,1161357.0,2037,210.0,0,1002,0,0,2964,4818,20566,212,0,2,7,9.0,251.0,6.4524421593830334,0,0.5,0.0,97.3,3,-3.3374399665901073,0,2,1
130,0,3,1,1,49.5,49.5,192.0,1.0,0.0,6,14.4,1.4,140.0,59.0,2,1,5,26218,96787.0,6106,161.0,0,6544,0,0,9359,15066,38478,59,0,2,5,80.0,192.0,3.878787878787879,0,1.0,0.0,49.5,2,0.5067369967283177,0,2,1
131,0,3,3,1,97.5,97.5,209.0,1.0,0.0,6,15.0,1.6,90.0,87.0,2,1,5,3988,939487.0,1284,210.0,0,305,0,0,2107,5089,20053,383,0,19,3,22.0,209.0,2.1435897435897435,0,1.0,0.0,97.5,2,1.1067369967283174,0,2,1
132,0,3,2,1,62.86,187.49,107.0,3.0,0.0,6,4.0,0.8,270.0,72.0,2,15,11,1642,482024.0,29,161.0,0,23,2,4,301,275,20534,31,1,6,2,27.0,107.0,1.702195354756602,0,3.0,0.0,62.49666666666667,1,1.3288332676389438,1,3,1
133,0,3,2,2,119.1,119.1,423.0,1.0,0.0,6,3.5,3.1,290.0,42.0,2,1,5,18319,240255.0,16,161.0,0,1438,1,0,6180,15250,10842,73,0,19,2,28.0,211.5,3.5516372795969775,0,0.5,0.0,119.1,1,0.8288332676389438,1,2,1
134,0,3,1,7,36.36,36.36,393.0,1.0,0.0,6,4.4,1.3,290.0,70.0,2,13,5,1096,840689.0,188,210.0,0,202,0,0,253,1723,23238,87,1,4,2,69.0,56.142857142857146,10.80858085808581,0,0.14285714285714285,0.0,36.36,1,1.7288332676389442,1,2,1
135,0,3,1,2,29.75,29.75,238.0,1.0,0.0,6,-1.1,2.4,290.0,48.0,2,1,5,6293,887832.0,178,210.0,0,193,0,0,1106,5811,18661,207,0,9,2,105.0,119.0,8.0,0,0.5,0.0,29.75,1,-3.7711667323610563,1,2,1
136,0,3,1,2,128.9,184.65,739.0,2.0,0.0,6,29.2,2.0,90.0,76.0,2,1,5,2948,2036285.0,1104,210.0,0,276,0,0,1554,1029,28302,359,0,8,8,9.0,369.5,5.733126454615981,0,1.0,0.0,92.325,3,4.462560033409893,0,2,1
137,0,3,3,5,52.56,52.56,826.0,2.0,0.0,6,29.6,3.8,140.0,75.0,2,15,5,2766,1870727.0,351,210.0,0,54,0,1,315,625,25279,13,0,13,8,45.0,165.2,15.715372907153728,0,0.4,0.0,26.28,3,4.8625600334098955,0,2,1
138,1,3,1,8,52.89,52.89,539.0,1.0,0.0,6,15.8,1.0,50.0,58.0,2,1,5,5503,916285.0,200,210.0,0,163,0,0,97,5035,19613,48,0,10,3,68.0,67.375,10.190962374740026,0,0.125,0.0,52.89,2,1.906736996728318,1,2,0
139,1,3,2,5,143.52,121.86,451.0,1.0,0.0,6,19.8,1.6,230.0,65.0,2,1,5,5456,640286.0,89,210.0,0,307,0,0,167,4794,19742,87,2,17,10,19.0,90.2,3.1424191750278703,1,0.2,0.0,121.86,0,4.383686730506156,0,2,0
140,1,3,6,2,228.81,636.44,330.8,4.0,0.0,6,16.8,2.1,90.0,61.0,2,18,5,3064,777047.0,122,210.0,0,69,0,2,637,1387,23932,43,9,23,5,5.0,165.4,1.4457410078230848,1,2.0,0.0,159.11,2,2.906736996728318,0,2,0
141,1,3,5,3,114.76,147.57,407.0,2.0,0.0,6,25.8,2.6,140.0,39.0,2,1,5,5268,573366.0,417,210.0,0,461,0,0,849,3906,19161,506,0,14,5,4.0,135.66666666666666,3.546531892645521,0,0.6666666666666666,0.0,73.785,2,11.906736996728318,0,2,0
142,0,3,3,5,72.6,72.6,340.0,1.0,0.0,6,3.8,3.0,290.0,39.0,2,12,5,12887,236662.0,599,210.0,0,2465,0,0,6002,2504,11408,885,0,17,2,69.0,68.0,4.683195592286502,1,0.2,0.0,72.6,1,1.1288332676389436,1,2,0
143,0,3,1,2,44.29,44.29,218.0,1.0,0.0,6,1.3,1.9,360.0,67.0,2,1,5,19717,316098.0,33,161.0,0,791,1,0,1152,13364,16749,148,0,1,2,53.0,109.0,4.922104312485889,0,0.5,0.0,44.29,1,-1.3711667323610561,1,2,1
144,0,3,5,2,96.0,158.22,415.0,2.0,0.0,6,33.1,3.4,140.0,55.0,2,1,5,7552,632031.0,270,210.0,0,275,0,0,4455,3251,15929,164,0,16,7,17.0,207.5,4.322916666666667,0,1.0,0.0,79.11,3,8.362560033409896,0,2,1
145,0,3,2,1,80.71,80.71,166.8,1.0,0.0,6,11.1,2.4,20.0,80.0,2,15,5,1972,440877.0,36,161.0,0,84,2,0,57,519,20530,57,0,11,4,34.0,166.8,2.0666584066410607,0,1.0,0.0,80.71,2,-2.793263003271683,1,2,1
146,0,3,3,8,298.41,298.41,645.0,3.0,0.0,6,5.7,1.2,320.0,55.0,2,1,5,6345,783647.0,621,210.0,0,1358,0,0,2051,2961,17208,170,0,9,12,7.0,80.625,2.1614557152910425,1,0.375,0.0,99.47000000000001,1,3.028833267638944,1,2,1
147,0,3,2,3,84.42,84.42,319.0,1.0,0.0,6,6.4,3.0,340.0,53.0,2,1,5,5865,1008055.0,97,210.0,0,176,0,0,639,3161,18234,115,0,14,12,28.0,106.33333333333333,3.7787254205164653,0,0.3333333333333333,0.0,84.42,1,3.728833267638944,1,2,1
148,0,3,5,2,87.45,87.45,430.0,1.0,0.0,6,15.6,3.7,140.0,100.0,2,5,5,9766,614065.0,74,210.0,0,334,1,0,4694,490,13808,99,5,11,3,18.0,215.0,4.9170954831332185,0,0.5,0.0,87.45,2,1.706736996728317,0,2,0
149,1,3,1,2,32.07,32.07,248.0,1.0,0.0,6,20.7,1.5,110.0,88.0,2,1,5,6081,2144949.0,88,210.0,0,35,0,1,211,3013,18290,47,0,8,8,79.0,124.0,7.733083879014655,0,0.5,0.0,32.07,3,-4.037439966590107,0,2,0
150,0,3,3,3,43.07,43.07,155.0,1.0,0.0,6,8.3,1.2,340.0,63.0,2,1,5,10784,399350.0,17,210.0,0,1716,2,0,3596,1623,13870,95,0,10,12,40.0,51.666666666666664,3.5987926631065705,0,0.3333333333333333,0.0,43.07,1,5.628833267638944,1,2,0
151,0,3,3,2,49.92,49.92,182.0,1.0,0.0,6,22.2,0.4,0.0,88.0,2,1,5,5818,273159.0,89,210.0,0,121,0,0,1316,160,18993,124,0,5,7,35.0,91.0,3.645833333333333,0,0.5,0.0,49.92,3,-2.5374399665901066,1,2,1
152,0,3,1,6,44.32,44.32,634.0,2.0,0.0,6,-0.8,1.6,250.0,51.0,2,1,5,15182,1103757.0,274,210.0,0,338,0,0,4619,1020,9784,896,0,7,3,84.0,105.66666666666667,14.30505415162455,0,0.3333333333333333,0.0,22.16,2,-14.693263003271683,1,2,0
153,0,3,2,2,67.8,67.8,135.0,1.0,0.0,6,12.1,2.8,90.0,64.0,2,1,5,14282,558997.0,80,210.0,0,1122,1,0,6544,1628,7877,761,0,16,3,27.0,67.5,1.991150442477876,1,0.5,0.0,67.8,2,-1.793263003271683,0,3,1
154,0,3,2,2,104.9,104.9,175.0,1.0,0.0,6,9.0,4.0,110.0,69.0,2,1,5,12945,621302.0,263,210.0,0,521,0,0,2585,755,11740,517,0,20,2,20.0,87.5,1.6682554814108674,1,0.5,0.0,104.9,1,6.328833267638943,0,2,1
155,0,3,6,1,58.8,103.05,99.0,2.0,0.0,6,9.9,2.6,290.0,36.0,2,1,5,13842,505164.0,225,210.0,0,355,0,0,3386,148,10919,104,0,16,2,18.0,99.0,1.683673469387755,0,2.0,0.0,51.525,1,7.228833267638944,1,2,1
156,0,3,2,3,135.94,135.94,344.0,1.0,0.0,6,4.2,3.4,270.0,43.0,2,1,5,5823,525967.0,112,210.0,0,156,0,0,1290,172,18976,89,0,2,1,23.0,114.66666666666667,2.530528174194498,1,0.3333333333333333,0.0,135.94,1,1.528833267638944,1,2,1
157,1,3,2,4,46.32,46.32,318.0,2.0,0.0,6,21.9,2.8,110.0,58.0,2,1,5,13843,682737.0,187,210.0,0,370,0,0,3371,167,10936,111,0,18,9,114.0,79.5,6.865284974093264,0,0.5,0.0,23.16,0,6.483686730506154,0,2,1
158,1,10,6,1,143.34,420.42,302.81,3.0,1.0,5,-2.7,0.9,50.0,73.0,2,15,11,1609,611219.0,2,161.0,1,85,2,0,260,336,20455,3,0,8,1,25.0,302.81,2.112529649783731,0,3.0,1.0,105.105,1,-5.371166732361056,1,3,0
159,1,10,5,1,1683.13,7444.14,4954.0,4.0,1.0,5,21.1,3.9,320.0,98.0,2,1,23,10796,1107865.0,65,210.0,0,179,1,0,133,3205,14242,12,0,22,5,5.0,4954.0,2.94332582747619,0,4.0,1.0,1488.828,2,7.206736996728319,1,3,1
160,0,3,2,3,189.29,202.49,1182.0,4.0,0.0,6,9.6,0.8,90.0,85.0,2,1,5,15117,813998.0,199,210.0,0,1609,0,0,6004,394,8898,116,0,3,10,94.0,394.0,6.244386919541444,0,1.3333333333333333,0.0,50.6225,0,-5.816313269493845,0,2,1
161,0,3,2,3,73.72,73.72,166.0,1.0,0.0,6,-3.0,2.7,290.0,51.0,2,1,5,13879,622379.0,163,210.0,0,1419,0,0,3228,1607,11737,284,0,6,12,17.0,55.333333333333336,2.2517634291915356,1,0.3333333333333333,0.0,73.72,1,-5.671166732361057,1,2,1
162,0,3,2,3,88.5,88.5,438.0,1.0,0.0,6,13.6,1.7,360.0,46.0,2,1,5,12970,616099.0,33,210.0,0,247,1,0,2338,1090,12025,181,0,5,4,21.0,146.0,4.9491525423728815,0,0.3333333333333333,0.0,88.5,2,-0.293263003271683,1,2,0
163,1,3,2,1,65.07,65.07,159.0,1.0,0.0,6,20.2,3.1,110.0,97.0,2,1,5,14247,677732.0,65,210.0,0,1217,1,0,6573,1594,7896,935,0,22,10,23.0,159.0,2.443522360534809,0,1.0,0.0,65.07,0,4.783686730506155,0,2,1
164,0,3,2,1,124.53,124.53,338.0,1.0,0.0,6,21.0,1.8,90.0,57.0,2,1,5,13365,677748.0,556,210.0,0,1575,0,0,2851,1622,12322,492,0,14,10,16.0,338.0,2.7142054123504376,0,1.0,0.0,124.53,0,5.583686730506155,0,2,1
165,0,3,1,2,50.44,50.44,281.0,1.0,0.0,6,9.1,0.3,0.0,83.0,2,1,5,8419,953608.0,114,210.0,0,2077,0,0,1140,2037,16006,1027,0,0,12,74.0,140.5,5.570975416336242,0,0.5,0.0,50.44,1,6.428833267638943,1,2,1
166,0,3,2,2,100.71,97.21,427.0,1.0,0.0,6,4.8,0.6,70.0,43.0,2,1,5,10467,1199524.0,87,210.0,0,256,0,0,395,3350,14373,169,8,18,1,11.0,213.5,4.23989673319432,0,0.5,0.0,97.21,1,2.1288332676389436,1,2,1
167,0,3,6,1,85.375,221.74,223.0,4.0,0.0,6,9.7,1.8,320.0,32.0,2,1,16,3019,794234.0,612,210.0,0,415,0,0,876,822,28562,152,0,15,2,-1.0,223.0,2.612005856515373,0,4.0,0.0,55.435,1,7.028833267638943,1,2,1
168,1,3,5,3,64.28,64.28,182.0,1.0,0.0,6,11.2,2.2,340.0,21.0,2,1,23,2899,930305.0,572,210.0,0,390,0,0,871,704,28442,31,3,15,2,9.0,60.666666666666664,2.8313627878033603,1,0.3333333333333333,0.0,64.28,1,8.528833267638943,1,2,1
169,0,3,6,1,212.16,612.14,370.1,4.0,0.0,6,19.9,2.0,140.0,85.0,2,15,23,395,915754.0,49,210.0,0,44,1,1,70,583,25946,4,9,1,7,9.0,370.1,1.7444381598793366,0,4.0,0.0,153.035,3,-4.837439966590107,0,3,1
170,0,3,2,1,78.78,78.78,277.35,1.0,0.0,6,13.2,1.9,290.0,50.0,2,15,5,1745,1840569.0,61,164.0,0,96,1,0,131,37859,1067,1067,0,6,5,15.0,277.35,3.520563594821021,0,1.0,0.0,78.78,2,-0.6932630032716833,1,3,0
171,0,3,2,2,90.73,134.78,305.0,4.0,0.0,5,16.9,3.5,140.0,47.0,2,15,5,381,678069.0,112,210.0,0,190,0,0,154,493,25800,45,17,18,4,28.0,152.5,3.361622396120357,0,2.0,0.0,33.695,2,3.006736996728316,0,2,1
172,0,3,1,2,28.94,28.94,102.0,1.0,0.0,6,2.6,0.3,0.0,90.0,2,1,5,2820,286652.0,67,210.0,0,792,1,0,5861,2112,28464,172,0,1,12,72.0,51.0,3.5245335176226673,0,0.5,0.0,28.94,1,-0.07116673236105608,1,2,0
173,1,3,2,1,66.3,132.6,153.0,2.0,0.0,6,19.2,2.9,290.0,60.0,2,10,11,1481,2051282.0,28,210.0,0,83,2,0,58,1032,24362,10,3,14,11,33.0,153.0,2.307692307692308,0,2.0,0.0,66.3,0,3.7836867305061546,1,2,0
174,0,3,2,1,73.55,73.55,264.0,1.0,0.0,6,33.9,3.3,230.0,65.0,2,15,5,1598,2216179.0,91,210.0,0,108,0,0,416,771,24092,57,2,15,8,33.0,264.0,3.589394969408566,0,1.0,0.0,73.55,3,9.162560033409893,0,3,1
175,0,3,4,3,49.57,49.57,1442.0,2.0,0.0,6,24.3,1.4,110.0,100.0,2,1,5,16190,1333333.0,99,210.0,0,224,0,0,5728,1356,9724,1631,0,1,7,98.0,480.6666666666667,29.090175509380675,0,0.6666666666666666,0.0,24.785,3,-0.4374399665901052,0,2,1
176,0,3,5,4,54.0,54.0,732.0,2.0,0.0,6,3.6,3.2,320.0,42.0,2,1,5,3149,2166667.0,748,210.0,0,93,0,0,1485,1698,26792,112,0,10,3,12.0,183.0,13.555555555555555,0,0.5,0.0,27.0,2,-10.293263003271683,1,2,1
177,0,3,2,4,99.0,94.0,225.0,1.0,0.0,6,6.3,2.6,340.0,50.0,2,1,5,13820,481717.0,300,210.0,0,206,0,0,5373,2496,9335,122,5,9,3,18.0,56.25,2.272727272727273,1,0.25,0.0,94.0,2,-7.593263003271683,1,2,1
178,0,3,5,2,57.16,57.16,508.0,1.0,0.0,6,1.8,0.4,0.0,77.0,2,1,5,10147,2046886.0,231,210.0,0,477,0,0,2831,876,14515,237,0,5,3,9.0,254.0,8.887333799860043,0,0.5,0.0,57.16,2,-12.093263003271682,1,2,1
179,0,3,2,2,81.34,81.34,192.0,1.0,0.0,6,3.0,0.1,0.0,97.0,2,10,5,917,430293.0,66,85.0,0,148,1,0,258,26263,892,7477,0,3,10,20.0,96.0,2.3604622571920335,0,0.5,0.0,81.34,0,-12.416313269493845,1,2,0
180,0,3,6,5,174.3,174.3,548.0,1.0,0.0,6,9.6,2.2,230.0,74.0,2,1,5,6028,827309.0,3666,85.0,0,796,0,0,5309,30600,4753,4525,0,3,11,2.0,109.6,3.144004589787722,1,0.2,0.0,174.3,0,-5.816313269493845,0,2,1
181,1,3,6,5,174.3,174.3,548.0,1.0,0.0,6,16.6,3.3,200.0,44.0,2,1,5,6028,827309.0,3666,85.0,0,796,0,0,5309,30600,4753,4525,0,20,4,0.0,109.6,3.144004589787722,1,0.2,0.0,174.3,2,2.706736996728319,0,2,0
182,0,9,2,2,292.74,292.74,556.0,2.0,0.0,5,23.0,3.7,200.0,56.0,2,1,5,7032,257106.0,3888,85.0,0,809,0,0,6036,22060,385,6138,52,15,5,20.0,278.0,1.8992963038874087,1,1.0,0.0,146.37,2,9.106736996728317,0,3,1
183,0,9,2,2,122.77,194.39,212.0,2.0,0.0,5,10.1,0.0,0.0,96.0,2,13,23,2043,713488.0,63,85.0,0,16,2,1,496,16214,246,4361,0,9,11,26.0,106.0,1.7268062230186527,1,1.0,0.0,97.195,0,-5.316313269493845,1,2,1
184,0,3,1,5,228.34,207.64,572.0,4.0,0.0,6,21.7,0.1,0.0,81.0,2,13,5,1971,1630242.0,39,85.0,0,43,4,1,780,16103,149,4253,0,19,6,9.0,114.4,2.50503634930367,1,0.8,0.0,51.91,3,-3.0374399665901066,1,3,1
185,0,3,2,3,83.92,83.92,655.0,1.0,0.0,6,6.7,3.0,290.0,35.0,2,1,18,3558,142638.0,567,85.0,0,671,0,0,2179,12470,3558,1753,4,19,2,24.0,218.33333333333334,7.805052430886558,0,0.3333333333333333,0.0,83.92,1,4.0288332676389444,1,3,1
186,1,9,6,2,201.78,702.27,1121.0,3.0,1.0,5,-0.1,4.0,320.0,46.0,2,13,11,2608,777513.0,56,85.0,0,148,1,0,586,16775,152,4940,0,11,1,17.0,560.5,5.555555555555555,0,1.5,0.5,175.5675,1,-2.7711667323610563,1,4,0
